"http://m0.uvnimg.com/contentroot/uol/art/images/especial/marketing/NOMETA_300x250_HP_Teaser_Chiqui.jpg","file6","image/jpeg"
"http://pagead2.googlesyndication.com/pagead/imgad?id=CICAgMDO7fuMdhCoAhiKATIIL-qsV57saCw","file7","image/jpeg"
"http://s0.2mdn.net/1917241/AHNL2537_MS_Latin_Grammy_Banner_300_X_250.swf","file8","application/x-shockwave-flash"
