"http://s0.2mdn.net/1142471/BAN_OlayBodyCollections_ScentSeeker_300x250_FY1011_Q3_flash.swf","file13","application/x-shockwave-flash"
"http://s0.2mdn.net/1142471/BAN_OlayBodyCollections_ScentSeeker_728x90_FY1011_Q3_flash.swf","file14","application/x-shockwave-flash"
"http://s0.2mdn.net/viewad/2385174/195x31_autos.gif","file15","image/gif"
"http://s0.2mdn.net/viewad/2385174/195x31_cielito.gif","file16","image/gif"
"http://s0.2mdn.net/viewad/2385174/195x31_entre_revised.gif","file17","image/gif"
"http://s0.2mdn.net/viewad/2385174/195x31_noticias_hp2010.gif","file18","image/gif"
"http://s0.2mdn.net/viewad/2385174/deportes_195x31.gif","file19","image/gif"
"http://s0.2mdn.net/viewad/2385174/imagem2.gif","file20","image/gif"
